date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:17	162079/162079	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2011%20Oct%202022%2019:59:50%20GMT	https://wanjerisolutions.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/checkout-frontend.js?ver=79dc332c10cbe7cce19ffc25e8e1d857	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/checkout-frontendfdc9.js	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:18	1507/1507	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:43:31%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product/45	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product/45.json	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:19	2613/2613	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:43:32%20GMT	https://wanjerisolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwanjerisolutions.com%2Fshop%2Fwriting-accounts%2Fwriting-creek%2F	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/oembed/1.0/embed350e.json	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:43:32%20GMT	https://wanjerisolutions.com/?p=45	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index5e74.html	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:20	2717/2717	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Oct%202022%2009:43:34%20GMT	https://wanjerisolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwanjerisolutions.com%2Fshop%2Fwriting-accounts%2Fwriting-creek%2F&format=xml	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/oembed/1.0/embedc342	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:22	416285/416285	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:35%20GMT	https://wanjerisolutions.com/shop/writing-accounts/writing-creek/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-accounts/writing-creek/shopping-cart-2.svg	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:23	34343/34343	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2014:58:48%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/1-1-300x300-1.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/1-1-300x300-1.png	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:27	422953/422953	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:43:37%20GMT	https://wanjerisolutions.com/product-tag/academic-accounts/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/academic-accounts/index.html	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:29	423895/423895	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:43:38%20GMT	https://wanjerisolutions.com/product-tag/writing-accounts/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/writing-accounts/index.html	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:29	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:37%20GMT	https://wanjerisolutions.com/shop/writing-accounts/writing-creek/?add-to-cart=51	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-accounts/writing-creek/index0d9f.html	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:29	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:41%20GMT	https://wanjerisolutions.com/shop/writing-accounts/writing-creek/?add-to-cart=47	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-accounts/writing-creek/index1e32.html	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:29	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:38%20GMT	https://wanjerisolutions.com/shop/writing-accounts/writing-creek/?add-to-cart=49	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-accounts/writing-creek/index3871.html	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:30	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:43%20GMT	https://wanjerisolutions.com/cart/?remove_item=2838023a778dfaecdc212708f721b788&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/index2fdf.html	(from https://wanjerisolutions.com/shop/writing-accounts/writing-creek/)
12:42:31	1474/1474	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:43:44%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product/67	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product/67.json	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:32	2595/2595	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:43:45%20GMT	https://wanjerisolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwanjerisolutions.com%2Fshop%2Fwriting-tools%2Fexpress-vpn%2F	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/oembed/1.0/embed5515.json	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:43:45%20GMT	https://wanjerisolutions.com/?p=67	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index96f1.html	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:33	2699/2699	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Oct%202022%2009:43:46%20GMT	https://wanjerisolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwanjerisolutions.com%2Fshop%2Fwriting-tools%2Fexpress-vpn%2F&format=xml	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/oembed/1.0/embede2af	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:35	413956/413956	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:47%20GMT	https://wanjerisolutions.com/shop/writing-tools/express-vpn/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/express-vpn/shopping-cart-2.svg	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:35	8665/8665	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:50:56%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/7-300x300-1-150x150.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/7-300x300-1-150x150.png	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:35	8163/8163	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:34:48%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/1-300x300-1-150x150.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/1-300x300-1-150x150.png	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:36	15501/15501	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:52:22%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/8-300x300-1.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/8-300x300-1.png	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:40	420768/420768	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:43:50%20GMT	https://wanjerisolutions.com/product-tag/express-vpn/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/express-vpn/index.html	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:50%20GMT	https://wanjerisolutions.com/shop/writing-tools/express-vpn/?add-to-cart=61	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/express-vpn/index3f1d.html	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:54%20GMT	https://wanjerisolutions.com/shop/writing-tools/express-vpn/?add-to-cart=65	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/express-vpn/index2c21.html	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:50%20GMT	https://wanjerisolutions.com/shop/writing-tools/express-vpn/?add-to-cart=59	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/express-vpn/indexaa11.html	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:43:51%20GMT	https://wanjerisolutions.com/shop/writing-tools/express-vpn/?add-to-cart=64	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/express-vpn/indexedb8.html	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:49	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:02%20GMT	https://wanjerisolutions.com/cart/?remove_item=6c8349cc7260ae62e3b1396831a8398f&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/indexfbe9.html	(from https://wanjerisolutions.com/shop/writing-tools/express-vpn/)
12:42:49	1511/1511	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:44:03%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product/53	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product/53.json	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:42:51	2625/2625	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:44:04%20GMT	https://wanjerisolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwanjerisolutions.com%2Fshop%2Fwriting-tools%2Fgrammarly-premium%2F	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/oembed/1.0/embed1a40.json	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:42:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:44:04%20GMT	https://wanjerisolutions.com/?p=53	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index5fb3.html	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:42:52	2729/2729	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Oct%202022%2009:44:05%20GMT	https://wanjerisolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwanjerisolutions.com%2Fshop%2Fwriting-tools%2Fgrammarly-premium%2F&format=xml	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/oembed/1.0/embed95bf	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:42:54	414860/414860	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:06%20GMT	https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/grammarly-premium/shopping-cart-2.svg	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:42:54	6324/6324	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:52:22%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/8-300x300-1-150x150.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/8-300x300-1-150x150.png	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:42:54	10138/10138	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:38:05%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/2-300x300-1-150x150.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/2-300x300-1-150x150.png	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:42:55	20202/20202	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:34:47%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/1-300x300-1.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/1-300x300-1.png	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:42:59	421031/421031	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:44:09%20GMT	https://wanjerisolutions.com/product-tag/grammarly/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/grammarly/index.html	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:43:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:09%20GMT	https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/?add-to-cart=67	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/grammarly-premium/index1950.html	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:43:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:10%20GMT	https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/?add-to-cart=55	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/grammarly-premium/index9d7e.html	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:43:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:10%20GMT	https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/?add-to-cart=57	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/grammarly-premium/index7547.html	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:43:08	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:14%20GMT	https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/?add-to-cart=61	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/grammarly-premium/index3f1d.html	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:43:09	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:22%20GMT	https://wanjerisolutions.com/cart/?remove_item=735b90b4568125ed6c3f678819b6e058&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/indexcbfe.html	(from https://wanjerisolutions.com/shop/writing-tools/grammarly-premium/)
12:43:09	1465/1465	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:44:22%20GMT	https://wanjerisolutions.com/wp-json/wp/v2/product/61	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/wp/v2/product/61.json	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Oct%202022%2009:44:23%20GMT	https://wanjerisolutions.com/?p=61	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/index094d.html	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:10	2580/2580	---M-Z	200	added ('OK')	application/json	date:Sun,%2016%20Oct%202022%2009:44:23%20GMT	https://wanjerisolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwanjerisolutions.com%2Fshop%2Fwriting-tools%2Fnord-vpn%2F	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/oembed/1.0/embed7d55.json	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:11	2684/2684	---M-Z	200	added ('OK')	text/xml	date:Sun,%2016%20Oct%202022%2009:44:24%20GMT	https://wanjerisolutions.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwanjerisolutions.com%2Fshop%2Fwriting-tools%2Fnord-vpn%2F&format=xml	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-json/oembed/1.0/embedfa56	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:12	412547/412547	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:25%20GMT	https://wanjerisolutions.com/shop/writing-tools/nord-vpn/shopping-cart-2.svg	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/nord-vpn/shopping-cart-2.svg	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:13	7385/7385	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:43:56%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/4-300x300-1-150x150.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/4-300x300-1-150x150.png	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:13	9565/9565	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:46:54%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/6-300x300-1-150x150.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/6-300x300-1-150x150.png	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:13	13847/13847	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Aug%202022%2015:47:18%20GMT	https://wanjerisolutions.com/wp-content/uploads/2022/08/5-300x300-1.png	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/wp-content/uploads/2022/08/5-300x300-1.png	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:18	418662/418662	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20Oct%202022%2009:44:28%20GMT	https://wanjerisolutions.com/product-tag/nord-vpn/	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/product-tag/nord-vpn/index.html	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:18	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:27%20GMT	https://wanjerisolutions.com/shop/writing-tools/nord-vpn/?add-to-cart=65	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/nord-vpn/index2c21.html	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:18	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:28%20GMT	https://wanjerisolutions.com/shop/writing-tools/nord-vpn/?add-to-cart=59	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/nord-vpn/indexaa11.html	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:18	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:29%20GMT	https://wanjerisolutions.com/shop/writing-tools/nord-vpn/?add-to-cart=53	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/shop/writing-tools/nord-vpn/indexacaf.html	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
12:43:19	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2016%20Oct%202022%2009:44:32%20GMT	https://wanjerisolutions.com/cart/?remove_item=d82c8d1619ad8176d665453cfb2e55f0&_wpnonce=5dbe5500f7	D:/Jomwanje's%20Production%20Tools/Wanjeri/wanjerisolutions.com/cart/index0643.html	(from https://wanjerisolutions.com/shop/writing-tools/nord-vpn/)
